OrderID,OrderDate,ShipDate,CustomerID,ProductID,RegionID,Quantity,Discount,ShipMode
ORD-20606,2025-06-28,2025-07-01,CUST-047,PRD-009,R03,2,0.0,Standard
ORD-20607,2025-06-28,2025-07-01,CUST-036,PRD-003,R01,1,0.0,Standard
ORD-20608,2025-06-29,2025-07-02,CUST-030,PRD-008,R01,1,0.0,Same Day
ORD-20609,2025-07-02,2025-07-05,CUST-011,PRD-011,R04,1,0.0,Standard
ORD-20610,2025-07-03,2025-07-05,CUST-009,PRD-002,R03,2,0.1,Express
ORD-20611,2025-07-03,2025-07-07,CUST-024,PRD-006,R02,4,0.05,Standard
ORD-20612,2025-07-03,2025-07-04,CUST-046,PRD-001,R05,2,0.0,Same Day
ORD-20613,2025-07-04,2025-07-08,CUST-002,PRD-011,R03,4,0.1,Standard
ORD-20614,2025-07-04,2025-07-08,CUST-058,PRD-010,R02,4,0.15,Standard
ORD-20615,2025-07-04,2025-07-07,CUST-021,PRD-001,R02,1,0.05,Express
ORD-20616,2025-07-05,2025-07-10,CUST-057,PRD-010,R03,6,0.05,Standard
ORD-20617,2025-07-05,2025-07-09,CUST-053,PRD-010,R03,2,0.1,Express
ORD-20618,2025-07-05,2025-07-06,CUST-040,PRD-002,R04,2,0.0,Express
ORD-20619,2025-07-06,2025-07-09,CUST-051,PRD-006,R02,3,0.15,Express
ORD-20620,2025-07-06,2025-07-08,CUST-025,PRD-009,R03,1,0.0,Express
ORD-20621,2025-07-07,2025-07-09,CUST-016,PRD-004,R05,1,0.0,Express
ORD-20622,2025-07-07,2025-07-09,CUST-001,PRD-006,R03,1,0.1,Standard
ORD-20623,2025-07-08,2025-07-13,CUST-045,PRD-012,R02,5,0.0,Express
ORD-20624,2025-07-08,2025-07-12,CUST-043,PRD-008,R02,4,0.0,Standard
ORD-20625,2025-07-08,2025-07-10,CUST-010,PRD-006,R02,1,0.0,Express
ORD-20626,2025-07-10,2025-07-14,CUST-051,PRD-001,R02,1,0.0,Standard
ORD-20627,2025-07-10,2025-07-13,CUST-019,PRD-002,R03,2,0.0,Express
ORD-20628,2025-07-11,2025-07-14,CUST-036,PRD-011,R01,5,0.0,Express
ORD-20629,2025-07-11,2025-07-12,CUST-038,PRD-010,R04,4,0.0,Standard
ORD-20630,2025-07-12,2025-07-18,CUST-077,PRD-011,R05,3,0.05,Express
ORD-20631,2025-07-13,2025-07-19,CUST-050,PRD-007,R05,2,0.0,Standard
ORD-20632,2025-07-14,2025-07-17,CUST-017,PRD-007,R04,2,0.0,Standard
ORD-20633,2025-07-15,2025-07-17,CUST-025,PRD-007,R03,1,0.1,Express
ORD-20634,2025-07-15,2025-07-17,CUST-066,PRD-010,R02,2,0.0,Standard
ORD-20635,2025-07-16,2025-07-19,CUST-011,PRD-004,R04,3,0.0,Standard
ORD-20636,2025-07-17,2025-07-22,CUST-058,PRD-006,R02,2,0.1,Same Day
ORD-20637,2025-07-18,2025-07-24,CUST-033,PRD-006,R01,1,0.0,Standard
ORD-20638,2025-07-19,2025-07-25,CUST-072,PRD-009,R02,2,0.0,Standard
ORD-20639,2025-07-20,2025-07-24,CUST-033,PRD-003,R01,1,0.0,Express
ORD-20640,2025-07-21,2025-07-27,CUST-074,PRD-001,R02,2,0.0,Standard
ORD-20641,2025-07-21,2025-07-22,CUST-014,PRD-002,R01,2,0.0,Express
ORD-20642,2025-07-21,2025-07-23,CUST-019,PRD-003,R03,1,0.0,Standard
ORD-20643,2025-07-22,2025-07-24,CUST-036,PRD-011,R01,6,0.0,Express
ORD-20644,2025-07-22,2025-07-24,CUST-074,PRD-010,R02,4,0.0,Standard
ORD-20645,2025-07-23,2025-07-28,CUST-071,PRD-010,R05,9,0.05,Express
ORD-20646,2025-07-24,2025-07-27,CUST-033,PRD-005,R01,1,0.0,Express
ORD-20647,2025-07-26,2025-07-28,CUST-069,PRD-002,R04,1,0.0,Standard
ORD-20648,2025-07-30,2025-08-05,CUST-055,PRD-006,R04,3,0.0,Standard
ORD-20649,2025-08-01,2025-08-03,CUST-079,PRD-011,R01,1,0.0,Express
ORD-20650,2025-08-03,2025-08-07,CUST-077,PRD-006,R05,1,0.0,Standard
ORD-20651,2025-08-04,2025-08-08,CUST-066,PRD-008,R02,4,0.05,Same Day
ORD-20652,2025-08-04,2025-08-08,CUST-048,PRD-004,R02,3,0.1,Express
ORD-20653,2025-08-04,2025-08-10,CUST-030,PRD-002,R01,1,0.1,Standard
ORD-20654,2025-08-07,2025-08-09,CUST-047,PRD-008,R03,3,0.0,Standard
ORD-20655,2025-08-08,2025-08-11,CUST-066,PRD-006,R02,3,0.1,Standard
ORD-20656,2025-08-09,2025-08-15,CUST-006,PRD-004,R01,3,0.1,Express
ORD-20657,2025-08-10,2025-08-14,CUST-030,PRD-003,R01,4,0.05,Standard
ORD-20658,2025-08-10,2025-08-12,CUST-048,PRD-010,R02,3,0.1,Standard
ORD-20659,2025-08-10,2025-08-11,CUST-061,PRD-004,R05,2,0.0,Express
ORD-20660,2025-08-10,2025-08-14,CUST-020,PRD-007,R04,1,0.05,Standard
ORD-20661,2025-08-13,2025-08-14,CUST-023,PRD-003,R04,1,0.0,Express
ORD-20662,2025-08-13,2025-08-18,CUST-032,PRD-010,R04,3,0.05,Express
ORD-20663,2025-08-14,2025-08-17,CUST-061,PRD-004,R05,3,0.05,Standard
ORD-20664,2025-08-15,2025-08-20,CUST-031,PRD-006,R04,2,0.0,Standard
ORD-20665,2025-08-16,2025-08-17,CUST-008,PRD-012,R02,2,0.1,Standard
ORD-20666,2025-08-16,2025-08-21,CUST-078,PRD-010,R04,4,0.0,Same Day
ORD-20667,2025-08-17,2025-08-23,CUST-030,PRD-010,R01,2,0.0,Standard
ORD-20668,2025-08-17,2025-08-20,CUST-052,PRD-004,R05,4,0.05,Standard
ORD-20669,2025-08-17,2025-08-21,CUST-032,PRD-011,R04,5,0.1,Same Day
ORD-20670,2025-08-18,2025-08-20,CUST-058,PRD-004,R02,1,0.0,Standard
ORD-20671,2025-08-18,2025-08-22,CUST-061,PRD-012,R05,4,0.05,Express
ORD-20672,2025-08-18,2025-08-24,CUST-014,PRD-011,R01,6,0.0,Standard
ORD-20673,2025-08-19,2025-08-20,CUST-011,PRD-009,R04,2,0.0,Standard
ORD-20674,2025-08-21,2025-08-25,CUST-025,PRD-011,R03,1,0.0,Same Day
ORD-20675,2025-08-21,2025-08-25,CUST-007,PRD-007,R04,1,0.05,Standard
ORD-20676,2025-08-22,2025-08-24,CUST-071,PRD-010,R05,1,0.0,Standard
ORD-20677,2025-08-23,2025-08-25,CUST-077,PRD-002,R05,1,0.1,Standard
ORD-20678,2025-08-25,2025-08-26,CUST-010,PRD-012,R02,2,0.0,Express
ORD-20679,2025-08-25,2025-08-26,CUST-024,PRD-010,R02,10,0.0,Express
ORD-20680,2025-08-25,2025-08-30,CUST-077,PRD-002,R05,1,0.0,Standard
ORD-20681,2025-08-26,2025-08-30,CUST-048,PRD-003,R02,3,0.0,Standard
ORD-20682,2025-08-27,2025-09-02,CUST-035,PRD-007,R04,2,0.15,Standard
ORD-20683,2025-08-29,2025-09-01,CUST-013,PRD-010,R02,10,0.15,Express
ORD-20684,2025-08-30,2025-09-03,CUST-032,PRD-002,R04,3,0.15,Standard
ORD-20685,2025-08-30,2025-09-05,CUST-028,PRD-012,R01,1,0.0,Express
ORD-20686,2025-08-30,2025-09-02,CUST-042,PRD-004,R01,4,0.1,Same Day
ORD-20687,2025-08-31,2025-09-04,CUST-053,PRD-012,R03,3,0.0,Standard
ORD-20688,2025-08-31,2025-09-04,CUST-036,PRD-010,R01,4,0.0,Same Day
ORD-20689,2025-09-04,2025-09-08,CUST-017,PRD-006,R04,3,0.05,Standard
ORD-20690,2025-09-04,2025-09-10,CUST-038,PRD-004,R04,1,0.0,Express
ORD-20691,2025-09-05,2025-09-10,CUST-048,PRD-002,R02,2,0.0,Standard
ORD-20692,2025-09-06,2025-09-10,CUST-034,PRD-002,R02,2,0.15,Express
ORD-20693,2025-09-07,2025-09-11,CUST-070,PRD-008,R03,1,0.0,Express
ORD-20694,2025-09-08,2025-09-13,CUST-057,PRD-010,R03,9,0.1,Standard
ORD-20695,2025-09-10,2025-09-15,CUST-072,PRD-011,R02,1,0.0,Express
ORD-20696,2025-09-11,2025-09-17,CUST-023,PRD-004,R04,1,0.0,Standard
ORD-20697,2025-09-11,2025-09-17,CUST-039,PRD-012,R03,3,0.0,Standard
ORD-20698,2025-09-12,2025-09-17,CUST-014,PRD-003,R01,5,0.0,Same Day
ORD-20699,2025-09-13,2025-09-14,CUST-075,PRD-012,R01,3,0.0,Standard
ORD-20700,2025-09-14,2025-09-17,CUST-035,PRD-011,R04,1,0.0,Express
ORD-20701,2025-09-15,2025-09-16,CUST-066,PRD-002,R02,2,0.0,Standard
ORD-20702,2025-09-15,2025-09-17,CUST-008,PRD-011,R02,5,0.0,Standard
ORD-20703,2025-09-15,2025-09-17,CUST-058,PRD-010,R02,5,0.0,Standard
ORD-20704,2025-09-17,2025-09-22,CUST-036,PRD-010,R01,5,0.15,Standard
ORD-20705,2025-09-17,2025-09-20,CUST-072,PRD-011,R02,6,0.1,Express
ORD-20706,2025-09-18,2025-09-23,CUST-040,PRD-007,R04,2,0.05,Express
ORD-20707,2025-09-18,2025-09-22,CUST-011,PRD-006,R04,3,0.0,Express
ORD-20708,2025-09-18,2025-09-24,CUST-063,PRD-004,R02,4,0.05,Express
ORD-20709,2025-09-19,2025-09-20,CUST-057,PRD-011,R03,2,0.05,Standard
ORD-20710,2025-09-19,2025-09-20,CUST-009,PRD-011,R03,1,0.0,Standard
ORD-20711,2025-09-22,2025-09-27,CUST-012,PRD-002,R01,2,0.0,Standard
ORD-20712,2025-09-22,2025-09-23,CUST-032,PRD-010,R04,5,0.0,Standard
ORD-20713,2025-09-24,2025-09-26,CUST-057,PRD-003,R03,2,0.0,Standard
ORD-20714,2025-09-25,2025-09-29,CUST-063,PRD-003,R02,2,0.0,Standard
ORD-20715,2025-09-26,2025-09-29,CUST-003,PRD-003,R02,2,0.1,Standard
ORD-20716,2025-09-27,2025-10-02,CUST-028,PRD-007,R01,1,0.0,Express
ORD-20717,2025-09-27,2025-09-28,CUST-075,PRD-003,R01,4,0.05,Standard
ORD-20718,2025-09-28,2025-09-29,CUST-067,PRD-003,R04,1,0.1,Express
ORD-20719,2025-09-29,2025-10-05,CUST-005,PRD-002,R02,1,0.05,Same Day
ORD-20720,2025-10-01,2025-10-05,CUST-058,PRD-004,R02,2,0.0,Standard
ORD-20721,2025-10-02,2025-10-03,CUST-067,PRD-010,R04,9,0.0,Same Day
ORD-20722,2025-10-02,2025-10-04,CUST-004,PRD-001,R02,1,0.15,Express
ORD-20723,2025-10-03,2025-10-05,CUST-031,PRD-006,R04,2,0.0,Standard
ORD-20724,2025-10-03,2025-10-09,CUST-031,PRD-008,R04,1,0.0,Same Day
ORD-20725,2025-10-04,2025-10-06,CUST-063,PRD-001,R02,2,0.05,Standard
ORD-20726,2025-10-05,2025-10-08,CUST-062,PRD-003,R01,3,0.1,Standard
ORD-20727,2025-10-05,2025-10-11,CUST-046,PRD-011,R05,5,0.1,Standard
ORD-20728,2025-10-05,2025-10-06,CUST-043,PRD-012,R02,5,0.05,Standard
ORD-20729,2025-10-07,2025-10-13,CUST-010,PRD-011,R02,1,0.05,Express
ORD-20730,2025-10-07,2025-10-12,CUST-054,PRD-002,R03,1,0.0,Standard
ORD-20731,2025-10-08,2025-10-09,CUST-039,PRD-010,R03,1,0.0,Express
ORD-20732,2025-10-09,2025-10-11,CUST-080,PRD-006,R03,4,0.05,Standard
ORD-20733,2025-10-09,2025-10-15,CUST-006,PRD-003,R01,2,0.0,Standard
ORD-20734,2025-10-10,2025-10-13,CUST-055,PRD-006,R04,2,0.1,Standard
ORD-20735,2025-10-10,2025-10-15,CUST-042,PRD-012,R01,1,0.0,Express
ORD-20736,2025-10-11,2025-10-12,CUST-044,PRD-011,R01,2,0.0,Standard
ORD-20737,2025-10-11,2025-10-16,CUST-080,PRD-004,R03,1,0.15,Standard
ORD-20738,2025-10-12,2025-10-14,CUST-068,PRD-001,R04,2,0.0,Standard
ORD-20739,2025-10-13,2025-10-15,CUST-032,PRD-011,R04,5,0.05,Express
ORD-20740,2025-10-13,2025-10-14,CUST-035,PRD-012,R04,3,0.0,Express
ORD-20741,2025-10-15,2025-10-20,CUST-028,PRD-006,R01,3,0.15,Standard
ORD-20742,2025-10-15,2025-10-17,CUST-001,PRD-003,R03,3,0.0,Same Day
ORD-20743,2025-10-15,2025-10-19,CUST-024,PRD-007,R02,1,0.05,Standard
ORD-20744,2025-10-16,2025-10-20,CUST-022,PRD-010,R03,4,0.1,Standard
ORD-20745,2025-10-17,2025-10-20,CUST-043,PRD-006,R02,4,0.0,Standard
ORD-20746,2025-10-17,2025-10-19,CUST-048,PRD-004,R02,4,0.0,Express
ORD-20747,2025-10-17,2025-10-18,CUST-079,PRD-003,R01,5,0.0,Standard
ORD-20748,2025-10-17,2025-10-22,CUST-076,PRD-003,R02,1,0.0,Express
ORD-20749,2025-10-18,2025-10-21,CUST-057,PRD-001,R03,2,0.1,Same Day
ORD-20750,2025-10-19,2025-10-25,CUST-049,PRD-003,R02,2,0.0,Standard
ORD-20751,2025-10-19,2025-10-21,CUST-024,PRD-012,R02,1,0.1,Standard
ORD-20752,2025-10-19,2025-10-23,CUST-023,PRD-001,R04,1,0.05,Standard
ORD-20753,2025-10-20,2025-10-21,CUST-040,PRD-010,R04,4,0.05,Standard
ORD-20754,2025-10-20,2025-10-21,CUST-080,PRD-010,R03,1,0.0,Standard
ORD-20755,2025-10-23,2025-10-26,CUST-061,PRD-005,R05,2,0.0,Standard
ORD-20756,2025-10-23,2025-10-29,CUST-033,PRD-008,R01,4,0.15,Express
ORD-20757,2025-10-23,2025-10-28,CUST-047,PRD-003,R03,5,0.15,Same Day
ORD-20758,2025-10-24,2025-10-26,CUST-019,PRD-009,R03,1,0.0,Same Day
ORD-20759,2025-10-25,2025-10-31,CUST-008,PRD-010,R02,3,0.1,Standard
ORD-20760,2025-10-25,2025-10-28,CUST-045,PRD-010,R02,7,0.05,Standard
ORD-20761,2025-10-26,2025-10-29,CUST-025,PRD-006,R03,2,0.0,Express
ORD-20762,2025-10-28,2025-11-01,CUST-028,PRD-012,R01,5,0.0,Same Day
ORD-20763,2025-10-28,2025-11-03,CUST-068,PRD-011,R04,3,0.05,Standard
ORD-20764,2025-10-28,2025-11-01,CUST-009,PRD-007,R03,1,0.15,Same Day
ORD-20765,2025-10-28,2025-10-31,CUST-050,PRD-009,R05,2,0.15,Express
ORD-20766,2025-10-28,2025-10-31,CUST-058,PRD-003,R02,2,0.0,Standard
ORD-20767,2025-10-29,2025-10-30,CUST-036,PRD-012,R01,5,0.0,Standard
ORD-20768,2025-10-30,2025-11-02,CUST-056,PRD-009,R04,2,0.0,Standard
ORD-20769,2025-10-31,2025-11-06,CUST-008,PRD-011,R02,1,0.0,Standard
ORD-20770,2025-10-31,2025-11-04,CUST-078,PRD-003,R04,3,0.15,Standard
ORD-20771,2025-10-31,2025-11-03,CUST-074,PRD-012,R02,2,0.0,Express
ORD-20772,2025-11-01,2025-11-04,CUST-011,PRD-002,R04,1,0.1,Standard
ORD-20773,2025-11-01,2025-11-03,CUST-047,PRD-007,R03,1,0.0,Express
ORD-20774,2025-11-01,2025-11-03,CUST-073,PRD-002,R02,1,0.15,Express
ORD-20775,2025-11-02,2025-11-06,CUST-010,PRD-003,R02,3,0.0,Standard
ORD-20776,2025-11-03,2025-11-06,CUST-064,PRD-010,R03,4,0.1,Express
ORD-20777,2025-11-03,2025-11-04,CUST-037,PRD-001,R03,2,0.05,Standard
ORD-20778,2025-11-03,2025-11-06,CUST-021,PRD-004,R02,3,0.1,Express
ORD-20779,2025-11-05,2025-11-09,CUST-079,PRD-003,R01,3,0.0,Standard
ORD-20780,2025-11-05,2025-11-07,CUST-039,PRD-011,R03,1,0.0,Same Day
ORD-20781,2025-11-05,2025-11-09,CUST-018,PRD-002,R02,2,0.0,Standard
ORD-20782,2025-11-07,2025-11-11,CUST-051,PRD-004,R02,4,0.1,Express
ORD-20783,2025-11-08,2025-11-10,CUST-047,PRD-011,R03,5,0.15,Express
ORD-20784,2025-11-09,2025-11-13,CUST-026,PRD-009,R04,1,0.05,Standard
ORD-20785,2025-11-10,2025-11-12,CUST-059,PRD-010,R04,9,0.05,Express
ORD-20786,2025-11-11,2025-11-14,CUST-009,PRD-012,R03,2,0.0,Standard
ORD-20787,2025-11-12,2025-11-16,CUST-049,PRD-001,R02,1,0.15,Standard
ORD-20788,2025-11-12,2025-11-17,CUST-067,PRD-009,R04,1,0.05,Standard
ORD-20789,2025-11-12,2025-11-13,CUST-061,PRD-010,R05,8,0.05,Express
ORD-20790,2025-11-13,2025-11-18,CUST-014,PRD-010,R01,4,0.1,Standard
ORD-20791,2025-11-14,2025-11-19,CUST-064,PRD-010,R03,10,0.0,Express
ORD-20792,2025-11-14,2025-11-18,CUST-040,PRD-002,R04,2,0.05,Standard
ORD-20793,2025-11-15,2025-11-17,CUST-008,PRD-002,R02,1,0.05,Standard
ORD-20794,2025-11-16,2025-11-19,CUST-036,PRD-010,R01,7,0.1,Express
ORD-20795,2025-11-16,2025-11-21,CUST-023,PRD-008,R04,3,0.0,Same Day
ORD-20796,2025-11-17,2025-11-23,CUST-073,PRD-003,R02,5,0.05,Standard
ORD-20797,2025-11-17,2025-11-23,CUST-030,PRD-001,R01,2,0.15,Same Day
ORD-20798,2025-11-18,2025-11-19,CUST-045,PRD-007,R02,1,0.05,Standard
ORD-20799,2025-11-18,2025-11-23,CUST-051,PRD-002,R02,1,0.0,Express
ORD-20800,2025-11-18,2025-11-23,CUST-034,PRD-010,R02,9,0.15,Standard
ORD-20801,2025-11-20,2025-11-25,CUST-011,PRD-004,R04,2,0.0,Express
ORD-20802,2025-11-20,2025-11-23,CUST-079,PRD-010,R01,4,0.0,Standard
ORD-20803,2025-11-20,2025-11-25,CUST-021,PRD-002,R02,1,0.1,Express
ORD-20804,2025-11-21,2025-11-24,CUST-029,PRD-006,R05,2,0.05,Standard
ORD-20805,2025-11-22,2025-11-23,CUST-028,PRD-002,R01,1,0.0,Standard
ORD-20806,2025-11-22,2025-11-28,CUST-059,PRD-010,R04,2,0.1,Express
ORD-20807,2025-11-22,2025-11-23,CUST-007,PRD-007,R04,1,0.05,Standard
ORD-20808,2025-11-23,2025-11-27,CUST-019,PRD-003,R03,5,0.0,Same Day
ORD-20809,2025-11-23,2025-11-26,CUST-073,PRD-012,R02,1,0.0,Express
ORD-20810,2025-11-25,2025-12-01,CUST-061,PRD-009,R05,1,0.1,Same Day
ORD-20811,2025-11-25,2025-11-28,CUST-046,PRD-004,R05,2,0.1,Standard
ORD-20812,2025-11-26,2025-12-02,CUST-061,PRD-011,R05,5,0.0,Express
ORD-20813,2025-11-26,2025-11-28,CUST-028,PRD-004,R01,2,0.0,Standard
ORD-20814,2025-11-26,2025-11-27,CUST-067,PRD-012,R04,1,0.05,Standard
ORD-20815,2025-11-26,2025-11-29,CUST-065,PRD-003,R05,4,0.0,Standard
ORD-20816,2025-11-26,2025-11-30,CUST-039,PRD-012,R03,4,0.0,Standard
ORD-20817,2025-11-27,2025-12-03,CUST-057,PRD-001,R03,2,0.0,Standard
ORD-20818,2025-11-28,2025-12-03,CUST-018,PRD-010,R02,3,0.15,Standard
ORD-20819,2025-11-28,2025-12-01,CUST-022,PRD-003,R03,5,0.05,Standard
ORD-20820,2025-11-29,2025-11-30,CUST-051,PRD-005,R02,1,0.0,Express
ORD-20821,2025-11-29,2025-12-02,CUST-004,PRD-008,R02,3,0.1,Standard
ORD-20822,2025-11-29,2025-12-03,CUST-073,PRD-001,R02,2,0.05,Standard
ORD-20823,2025-11-30,2025-12-03,CUST-062,PRD-003,R01,1,0.0,Express
ORD-20824,2025-12-02,2025-12-08,CUST-025,PRD-002,R03,1,0.0,Express
ORD-20825,2025-12-02,2025-12-04,CUST-022,PRD-010,R03,1,0.0,Express
ORD-20826,2025-12-03,2025-12-05,CUST-002,PRD-003,R03,3,0.0,Same Day
ORD-20827,2025-12-03,2025-12-05,CUST-029,PRD-006,R05,2,0.0,Express
ORD-20828,2025-12-08,2025-12-09,CUST-015,PRD-004,R01,4,0.0,Standard
ORD-20829,2025-12-09,2025-12-10,CUST-071,PRD-003,R05,5,0.1,Same Day
ORD-20830,2025-12-09,2025-12-11,CUST-075,PRD-012,R01,1,0.1,Standard
ORD-20831,2025-12-10,2025-12-12,CUST-017,PRD-006,R04,3,0.0,Standard
ORD-20832,2025-12-11,2025-12-14,CUST-001,PRD-009,R03,1,0.15,Standard
ORD-20833,2025-12-11,2025-12-16,CUST-019,PRD-010,R03,1,0.05,Standard
ORD-20834,2025-12-12,2025-12-14,CUST-005,PRD-010,R02,2,0.15,Standard
ORD-20835,2025-12-12,2025-12-17,CUST-057,PRD-003,R03,5,0.1,Standard
ORD-20836,2025-12-12,2025-12-15,CUST-008,PRD-002,R02,1,0.05,Express
ORD-20837,2025-12-13,2025-12-14,CUST-017,PRD-006,R04,2,0.05,Standard
ORD-20838,2025-12-13,2025-12-19,CUST-072,PRD-003,R02,3,0.1,Express
ORD-20839,2025-12-13,2025-12-15,CUST-060,PRD-001,R02,2,0.1,Express
ORD-20840,2025-12-17,2025-12-21,CUST-031,PRD-011,R04,3,0.1,Express
ORD-20841,2025-12-17,2025-12-18,CUST-012,PRD-008,R01,3,0.0,Standard
ORD-20842,2025-12-17,2025-12-21,CUST-056,PRD-005,R04,2,0.0,Standard
ORD-20843,2025-12-17,2025-12-22,CUST-025,PRD-002,R03,2,0.0,Standard
ORD-20844,2025-12-20,2025-12-21,CUST-057,PRD-010,R03,9,0.15,Express
ORD-20845,2025-12-21,2025-12-24,CUST-066,PRD-007,R02,2,0.15,Express
ORD-20846,2025-12-21,2025-12-22,CUST-035,PRD-003,R04,4,0.0,Standard
ORD-20847,2025-12-22,2025-12-26,CUST-012,PRD-012,R01,5,0.0,Express
ORD-20848,2025-12-22,2025-12-28,CUST-059,PRD-012,R04,2,0.0,Standard
ORD-20849,2025-12-22,2025-12-27,CUST-069,PRD-012,R04,4,0.15,Express
ORD-20850,2025-12-22,2025-12-25,CUST-037,PRD-010,R03,5,0.05,Same Day
ORD-20851,2025-12-23,2025-12-28,CUST-033,PRD-007,R01,1,0.15,Same Day
ORD-20852,2025-12-24,2025-12-30,CUST-044,PRD-003,R01,4,0.05,Express
ORD-20853,2025-12-26,2025-12-30,CUST-071,PRD-009,R05,1,0.0,Standard
ORD-20854,2025-12-26,2025-12-29,CUST-025,PRD-002,R03,3,0.05,Same Day
ORD-20855,2025-12-26,2025-12-27,CUST-026,PRD-008,R04,4,0.1,Standard
ORD-20856,2025-12-26,2025-12-30,CUST-001,PRD-001,R03,2,0.1,Standard
ORD-20857,2025-12-27,2026-01-02,CUST-003,PRD-001,R02,1,0.0,Standard
ORD-20858,2025-12-27,2025-12-31,CUST-048,PRD-010,R02,6,0.0,Express
ORD-20859,2025-12-27,2026-01-02,CUST-078,PRD-004,R04,2,0.15,Express
ORD-20860,2025-12-29,2025-12-30,CUST-022,PRD-010,R03,2,0.0,Express
ORD-20861,2025-12-29,2025-12-30,CUST-022,PRD-010,R03,9,0.1,Standard
ORD-20862,2025-12-29,2025-12-30,CUST-023,PRD-011,R04,6,0.0,Same Day
ORD-20863,2025-12-29,2026-01-04,CUST-025,PRD-008,R03,3,0.1,Same Day
ORD-20864,2026-01-01,2026-01-04,CUST-071,PRD-011,R05,2,0.0,Standard
ORD-20865,2026-01-01,2026-01-05,CUST-075,PRD-009,R01,2,0.0,Same Day
ORD-20866,2026-01-01,2026-01-02,CUST-029,PRD-012,R05,3,0.0,Standard
ORD-20867,2026-01-02,2026-01-03,CUST-038,PRD-011,R04,4,0.0,Standard
ORD-20868,2026-01-02,2026-01-04,CUST-009,PRD-001,R03,2,0.0,Standard
ORD-20869,2026-01-02,2026-01-07,CUST-017,PRD-003,R04,1,0.15,Express
ORD-20870,2026-01-03,2026-01-05,CUST-051,PRD-004,R02,1,0.15,Same Day
ORD-20871,2026-01-03,2026-01-08,CUST-004,PRD-003,R02,4,0.0,Same Day
ORD-20872,2026-01-03,2026-01-05,CUST-044,PRD-003,R01,5,0.1,Standard
ORD-20873,2026-01-03,2026-01-08,CUST-043,PRD-011,R02,6,0.0,Express
ORD-20874,2026-01-04,2026-01-07,CUST-005,PRD-001,R02,1,0.1,Standard
ORD-20875,2026-01-06,2026-01-08,CUST-039,PRD-003,R03,4,0.0,Standard
ORD-20876,2026-01-07,2026-01-09,CUST-028,PRD-010,R01,1,0.1,Express
ORD-20877,2026-01-07,2026-01-09,CUST-011,PRD-003,R04,3,0.0,Standard
ORD-20878,2026-01-09,2026-01-12,CUST-049,PRD-003,R02,3,0.0,Standard
ORD-20879,2026-01-09,2026-01-13,CUST-070,PRD-012,R03,5,0.0,Standard
ORD-20880,2026-01-09,2026-01-12,CUST-023,PRD-010,R04,8,0.0,Express
ORD-20881,2026-01-11,2026-01-15,CUST-045,PRD-005,R02,1,0.0,Express
ORD-20882,2026-01-12,2026-01-17,CUST-079,PRD-002,R01,2,0.0,Standard
ORD-20883,2026-01-12,2026-01-15,CUST-069,PRD-003,R04,1,0.0,Standard
ORD-20884,2026-01-12,2026-01-13,CUST-064,PRD-012,R03,5,0.0,Standard
ORD-20885,2026-01-14,2026-01-18,CUST-030,PRD-010,R01,1,0.05,Same Day
ORD-20886,2026-01-14,2026-01-20,CUST-041,PRD-001,R02,1,0.1,Standard
ORD-20887,2026-01-14,2026-01-20,CUST-005,PRD-010,R02,7,0.15,Same Day
ORD-20888,2026-01-16,2026-01-19,CUST-074,PRD-004,R02,4,0.05,Standard
ORD-20889,2026-01-17,2026-01-23,CUST-002,PRD-010,R03,10,0.0,Express
ORD-20890,2026-01-17,2026-01-23,CUST-003,PRD-003,R02,1,0.05,Express
ORD-20891,2026-01-17,2026-01-20,CUST-004,PRD-002,R02,1,0.0,Standard
ORD-20892,2026-01-18,2026-01-19,CUST-018,PRD-001,R02,1,0.0,Standard
ORD-20893,2026-01-19,2026-01-23,CUST-072,PRD-003,R02,2,0.0,Standard
ORD-20894,2026-01-21,2026-01-22,CUST-074,PRD-011,R02,1,0.0,Standard
ORD-20895,2026-01-21,2026-01-26,CUST-044,PRD-011,R01,5,0.0,Standard
ORD-20896,2026-01-24,2026-01-25,CUST-041,PRD-009,R02,2,0.0,Standard
ORD-20897,2026-01-24,2026-01-26,CUST-027,PRD-010,R05,5,0.0,Express
ORD-20898,2026-01-25,2026-01-31,CUST-014,PRD-003,R01,3,0.0,Standard
ORD-20899,2026-01-25,2026-01-29,CUST-052,PRD-004,R05,4,0.0,Standard
ORD-20900,2026-01-25,2026-01-28,CUST-046,PRD-011,R05,4,0.0,Standard
ORD-20901,2026-01-26,2026-01-27,CUST-040,PRD-012,R04,1,0.15,Same Day
ORD-20902,2026-01-26,2026-02-01,CUST-059,PRD-005,R04,1,0.05,Express
ORD-20903,2026-01-28,2026-01-31,CUST-022,PRD-010,R03,6,0.0,Standard
ORD-20904,2026-01-29,2026-02-03,CUST-049,PRD-012,R02,4,0.05,Standard
ORD-20905,2026-01-29,2026-01-30,CUST-066,PRD-012,R02,5,0.05,Same Day
ORD-20906,2026-01-29,2026-01-30,CUST-004,PRD-003,R02,5,0.0,Standard
ORD-20907,2026-01-30,2026-02-04,CUST-034,PRD-009,R02,2,0.0,Express
ORD-20908,2026-01-30,2026-02-02,CUST-003,PRD-004,R02,1,0.0,Express
ORD-20909,2026-01-31,2026-02-05,CUST-012,PRD-006,R01,3,0.0,Express
